ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"São permitidas encomendas?","Vender individualmente?","Peso (g)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download",Pai,"Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Atributo padrão 2"
940,variable,38128628,"Regata Feminina Confort Unlimit UV50  - Branca",1,1,visible,"<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Feminina Confort Branca foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span>","<h2 style=""font-weight: normal; line-height: 1.2; color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS';""><strong>Regata Feminina Confort Unlimit UV50  Branca</strong></h2>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Feminina Confort Branca foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>

<ul>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Tecnologias do tecido:</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><a class=""text-link"" style=""color: #6e31eb; text-decoration: none; border-width: 0px 0px 1px; border-style: none none solid; border-bottom-color: #6e31eb; padding: 0px; margin: 0px;"" href=""http://www.guiajeanswear.com.br/noticias/5135/santaconstancia-apresenta-familia-de-tecidos-ecofriendly.aspx"">Co2 Control </a> – tecido ecológico para roupas fitnes, biodegradável, após descarte, desaparece em até 3 anos. Boas práticas ambientais, rastreabilidade e matérias primas, menos na parte da tela.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Eco-Dry (secagem rápida)</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Easy Care, não precisa passar</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Proteção UV50  contra radiação ultravioleta.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição:  100% Poliamida</span></li>
</ul>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><em><strong>Para vestir-se bem em:</strong></em></span></p>

<ul style=""margin: 0px 0px 25px 20px; padding: 0px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">No seu dia a dia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Caminhadas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Corridas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Ciclismo</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Academia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Musculação</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Crossfit</span></li>
</ul>
<p style=""color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição: Tecido 100% Poliamida</span>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""> Tela 91% Poliamida 9% Elastano</span></p>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><i style=""color: #333333;"">Regata Feminina </i><i>Confort Branca </i><i style=""color: #333333;"">com Garantia contra defeitos de fabricação de 30 dias.</i></span>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Regata Feminina > Camiseta Regata Feminina, Moda Fitness, Feminino > Regata Feminina > Regata Academia, Feminino > Regata Feminina > Regata Fitness, Feminino > Regata Feminina > Regata Nadador, Feminino > Regata Feminina > Regata UV, Roupas Fitness, Feminino, Feminino > Regata Feminina, sale","Corrida, CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-branca-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-branca-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-branca-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Branca,1,0,Branca
941,variation,38128629,"Regata Feminina Confort Unlimit UV50  - Branca - P, Branca",1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128628,,,,,,0,Tamanho,P,,0,,Cores,Branca,,0,
942,variation,38128630,,1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,,,,,,,0,,,,,,,,,,
943,variation,38128631,"Regata Feminina Confort Unlimit UV50  - Branca - G, Branca",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128628,,,,,,0,Tamanho,G,,0,,Cores,Branca,,0,
944,variable,38128636,"Regata Feminina Confort Unlimit Proteção Solar - Rosa",1,0,visible,"<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta <strong>Regata Feminina Confort Rosa</strong> foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span>","<h2 style=""font-weight: normal; line-height: 1.2; color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS';""><strong>Regata Feminina Confort Unlimit Proteção Solar Rosa </strong></h2>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta <strong>Regata Feminina Confort Rosa</strong> foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>

<ul>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Tecnologias do tecido:</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><a class=""text-link"" style=""color: #6e31eb; text-decoration: none; border-width: 0px 0px 1px; border-style: none none solid; border-bottom-color: #6e31eb; padding: 0px; margin: 0px;"" href=""http://www.guiajeanswear.com.br/noticias/5135/santaconstancia-apresenta-familia-de-tecidos-ecofriendly.aspx"">Co2 Control </a> – tecido ecológico para roupas fitnes, biodegradável, após descarte, desaparece em até 3 anos. Boas práticas ambientais, rastreabilidade e matérias primas, menos na parte da tela.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Eco-Dry (secagem rápida)</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Easy Care, não precisa passar</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Proteção UV50  contra radiação ultravioleta.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição:  100% Poliamida</span></li>
</ul>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><em><strong>Para vestir-se bem em:</strong></em></span></p>

<ul style=""margin: 0px 0px 25px 20px; padding: 0px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">No seu dia a dia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Caminhadas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Corridas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Ciclismo</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Academia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Musculação</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Crossfit</span></li>
</ul>
<p style=""color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição: Tecido 100% Poliamida</span>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""> Tela 91% Poliamida 9% Elastano</span></p>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><i style=""color: #333333;"">Regata Feminina </i><i>Confort Rosa </i><i style=""color: #333333;"">com Garantia contra defeitos de fabricação de 30 dias.</i></span>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Regata Feminina > Camiseta Regata Feminina, Moda Fitness, Feminino > Regata Feminina > Regata Academia, Feminino > Regata Feminina > Regata Fitness, Feminino > Regata Feminina > Regata Nadador, Feminino > Regata Feminina > Regata UV, Roupas Fitness, Feminino, Feminino > Regata Feminina, sale","Corrida, CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-rosa-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-rosa-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-rosa-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Rosa,1,0,Rosa
945,variation,38128637,"Regata Feminina Confort Unlimit Proteção Solar - Rosa - P, Rosa",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128636,,,,,,0,Tamanho,P,,0,,Cores,Rosa,,0,
946,variation,38128638,"Regata Feminina Confort Unlimit Proteção Solar - Rosa - M, Rosa",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128636,,,,,,0,Tamanho,M,,0,,Cores,Rosa,,0,
947,variation,38128639,"Regata Feminina Confort Unlimit Proteção Solar - Rosa - G, Rosa",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128636,,,,,,0,Tamanho,G,,0,,Cores,Rosa,,0,
948,variable,38128632,"Regata Feminina Confort Unlimit Dry - Amarela",1,0,visible,"<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta <strong>Regata Feminina Confort Amarela</strong> foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span>","<h2 style=""font-weight: normal; line-height: 1.2; color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS';""><strong>Regata Feminina Confort Unlimit UV50  Amarela</strong></h2>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta <strong>Regata Feminina Confort Amarela</strong> foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>

<ul>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Tecnologias do tecido:</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><a class=""text-link"" style=""color: #6e31eb; text-decoration: none; border-width: 0px 0px 1px; border-style: none none solid; border-bottom-color: #6e31eb; padding: 0px; margin: 0px;"" href=""http://www.guiajeanswear.com.br/noticias/5135/santaconstancia-apresenta-familia-de-tecidos-ecofriendly.aspx"">Co2 Control </a> – tecido ecológico para roupas fitnes, biodegradável, após descarte, desaparece em até 3 anos. Boas práticas ambientais, rastreabilidade e matérias primas, menos na parte da tela.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Eco-Dry (secagem rápida)</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Easy Care, não precisa passar</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Proteção UV50  contra radiação ultravioleta.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição:  100% Poliamida</span></li>
</ul>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><em><strong>Para vestir-se bem em:</strong></em></span></p>

<ul style=""margin: 0px 0px 25px 20px; padding: 0px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">No seu dia a dia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Caminhadas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Corridas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Ciclismo</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Academia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Musculação</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Crossfit</span></li>
</ul>
<p style=""color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição: Tecido 100% Poliamida</span>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""> Tela 91% Poliamida 9% Elastano</span></p>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><i style=""color: #333333;"">Regata Feminina </i><i>Confort Amarela </i><i style=""color: #333333;"">com Garantia contra defeitos de fabricação de 30 dias.</i></span>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Regata Feminina > Camiseta Regata Feminina, Moda Fitness, Feminino > Regata Feminina > Regata Academia, Feminino > Regata Feminina > Regata Fitness, Feminino > Regata Feminina > Regata Nadador, Feminino > Regata Feminina > Regata UV, Roupas Fitness, Feminino, Feminino > Regata Feminina, sale","Corrida, CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-amarela-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-amarela-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-confort-eco-dry-amarela-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Amarela,1,0,Amarela
949,variation,38128640,"Regata Feminina Confort Unlimit Dry - Amarela - P, Amarela",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128632,,,,,,0,Tamanho,P,,0,,Cores,Amarela,,0,
950,variation,38128641,"Regata Feminina Confort Unlimit Dry - Amarela - M, Amarela",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128632,,,,,,0,Tamanho,M,,0,,Cores,Amarela,,0,
963,variation,38128642,"Regata Feminina Confort Unlimit Dry - Amarela - G, Amarela",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,90","89,9000000000",,,,,,,38128632,,,,,,0,Tamanho,G,,0,,Cores,Amarela,,0,
964,variable,38128545,"Bermuda Feminina Lycra Unlimit - Preta",1,0,visible,"Este <strong>Bermuda Feminina Lycra Unlimit </strong>tem efeito de compressão médio a alto e é feito de poliamida com Lycra que gera maior sensação de conforto no corpo.","<h2>Bermuda Feminina Lycra Unlimit - Preta</h2>
<h3><strong>Descrição do Produto:</strong></h3>
Este <strong>Bermuda Feminina Lycra Unlimit </strong>tem efeito de compressão médio a alto e é feito de poliamida com Lycra que gera maior sensação de conforto no corpo. Esta bermuda é idealizada para pessoas que buscam ter maior performance em treinos e corridas, pois ela comprime o músculo da perna e aumenta o controle de temperatura.
<h3><strong>Tecnologias do tecido:</strong></h3>
<ul>
 	<li>Homologado Lycra</li>
 	<li>Proteção solar UV 50 contra radiação ultravioleta</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Composição: 76% Poliamida 24% Elastano</li>
</ul>
<h3><strong>Indicado para:</strong></h3>
Esta Bermuda de Lycra pode ser utilizada em vários esportes como, corrida, academia, Crossfit, caminhadas, ou até em seu uso diário. Ela é perfeita para corridas por seu sistema de compressão que ajuda a comprimir os músculos da perna assim gerando menos dor.

<strong>Você pode saber mais sobre em <a href=""http://blog.unlimit.fit"">blog.unlimit.fit</a>.</strong>
<h3><strong>Garantia e Trocas Unlimit:</strong></h3>
<em>Garantia contra defeitos de fabricação de 30 dias.
Primeira troca grátis.
Não gostou do produto? Devolvemos em até 30 dias.</em>

Bermuda Feminina Lycra Unlimit - Preta<em> </em><em>
</em>",,,taxable,,1,,0,0,350,26,16,7,1,,,,"Feminino > Bermuda Feminina > Bermuda Fitness, Feminino > Bermuda Feminina > Bermuda para Academia, Moda Fitness, Roupas Fitness, Feminino, Feminino > Bermuda Feminina, sale","Corrida, CrossFit, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/biker-short-preto-unlimit.jpg, https://unlimit.fit/wp-content/uploads/2018/02/biker-short-preto-unlimit-2.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Preto,1,0,Preto
